wave flux
6446.935509646106 0.06045482489937091
6446.957722216103 0.06041642624396653
6446.979934786101 0.060387567617260364
6447.002147356098 0.06037120751114711
6447.024359926096 0.06035932698258092
6447.046572496093 0.06033680804510456
6447.068785066091 0.060292607955432745
6447.090997636088 0.06023012553912559
6447.113210206086 0.06016875887661262
6447.135422776083 0.0601358447539562
6447.1576353460805 0.06015151574018397
6447.179847916078 0.06021470039925486
6447.202060486075 0.06030368758357172
6447.224273056073 0.060391618304105915
6447.24648562607 0.06046094513900449
6447.268698196068 0.06050673456100781
6447.290910766065 0.06053267894753487
6447.313123336063 0.06054588991399262
6447.33533590606 0.06055302200778658
6447.357548476058 0.06055837043669311
6447.379761046055 0.060563605828034155
6447.401973616053 0.06056852652628376
6447.42418618605 0.06057219605972034
6447.4463987560475 0.06057369000268174
6447.468611326045 0.060572203701169995
6447.4908238960425 0.06056713317603386
6447.51303646604 0.06055860654408786
6447.535249036037 0.060547860266082804
6447.557461606035 0.0605366182450332
6447.579674176032 0.06052612545056853
6447.60188674603 0.060517422366311274
6447.624099316027 0.06051259749989588
6447.646311886025 0.06051453461182939
6447.668524456022 0.06052429229521217
6447.69073702602 0.06053907668152588
6447.712949596017 0.06055354084256759
6447.735162166015 0.060562826340661784
6447.757374736012 0.0605641373088151
6447.7795873060095 0.06055651573119827
6447.801799876007 0.0605406982561947
6447.824012446004 0.06051969883083112
6447.846225016002 0.060498803011082555
6447.868437585999 0.06048404650491427
6447.890650155997 0.06047997755986071
6447.912862725994 0.06048791042811046
6447.935075295992 0.06050511174131789
6447.957287865989 0.06052462687836941
6447.979500435987 0.060534381209663944
6448.001713005984 0.06051346664085134
6448.023925575982 0.0604249759296503
6448.046138145979 0.060208374440209315
6448.0683507159765 0.05978155360947682
6448.090563285974 0.059071847155032595
6448.112775855971 0.058081866561757525
6448.134988425969 0.05694754456681499
6448.157200995966 0.0559259491585342
6448.179413565964 0.05530448315641198
6448.201626135961 0.05527837271983121
6448.223838705959 0.05585463154023593
6448.246051275956 0.056842675630875195
6448.268263845954 0.05795119257486167
6448.290476415951 0.058922741896425476
6448.312688985949 0.05961980654629812
6448.334901555946 0.06003669797638821
6448.357114125944 0.060252536056847494
6448.379326695941 0.060360351720074826
6448.4015392659385 0.060421199543163565
6448.423751835936 0.06046193589864937
6448.445964405933 0.06049215076030415
6448.468176975931 0.06051543867264656
6448.490389545928 0.060532677709040354
6448.512602115926 0.06054348223819289
6448.534814685923 0.060547883875975275
6448.557027255921 0.060547013428314665
6448.579239825918 0.06054248321294835
6448.601452395916 0.06053561557067221
6448.623664965913 0.060527264332223524
6448.645877535911 0.060518060392820074
6448.668090105908 0.06050878608585947
6448.6903026759055 0.06050079098093207
6448.712515245903 0.06049626311450152
6448.7347278159 0.06049767014474281
6448.756940385898 0.06050565938872413
6448.779152955895 0.06051656145391491
6448.801365525893 0.060522493833224916
6448.82357809589 0.0605145201856941
6448.845790665888 0.06048487102607256
6448.868003235885 0.06042584375335335
6448.890215805883 0.06032946616884124
6448.91242837588 0.06019256309942536
6448.934640945878 0.06002337894612817
6448.956853515875 0.059840880311768846
6448.979066085873 0.05966551513548191
6449.00127865587 0.05950850275639467
6449.0234912258675 0.05936652870278964
6449.045703795865 0.05922869477803253
6449.067916365862 0.059096539734994805
6449.09012893586 0.05899901004817397
6449.112341505857 0.058981991892263434
6449.134554075855 0.059080986535583024
6449.156766645852 0.05929479863160313
6449.17897921585 0.05958236813956213
6449.201191785847 0.05987952940340868
6449.223404355845 0.06013050609766641
6449.245616925842 0.06031017440555816
6449.26782949584 0.060422032144410685
6449.290042065837 0.06048353816647497
6449.3122546358345 0.06051365865800317
6449.334467205832 0.06052633847864939
6449.356679775829 0.060529035690223734
6449.378892345827 0.06052437620035605
6449.401104915824 0.060512756521104584
6449.423317485822 0.060494742104381535
6449.445530055819 0.060472660772748335
6449.467742625817 0.06045104892911167
6449.489955195814 0.06043580313030872
6449.512167765812 0.060432040033659394
6449.534380335809 0.0604416246230497
6449.556592905807 0.060461840890911285
6449.578805475804 0.06048609062638391
6449.6010180458015 0.0605070219774867
6449.623230615799 0.06052074297585348
6449.6454431857965 0.06052832841958876
6449.667655755794 0.06053300241849322
6449.689868325791 0.06053658849957171
6449.712080895789 0.06053896024929896
6449.734293465786 0.06053962847573582
6449.756506035784 0.06053875086223427
6449.778718605781 0.06053695497432548
6449.800931175779 0.06053487048744865
6449.823143745776 0.06053292886774417
6449.845356315774 0.0605315449933663
6449.867568885771 0.06053146108433469
6449.889781455769 0.06053349232757757
6449.911994025766 0.060537310376490794
6449.9342065957635 0.06054066529653269
6449.956419165761 0.06054085276425831
6449.978631735758 0.06053736272089986
6450.000844305756 0.06053240909963801
6450.023056875753 0.060528611508667125
6450.045269445751 0.06052683970246966
6450.067482015748 0.060526446729438355
6450.089694585746 0.06052667542957878
6450.111907155743 0.06052722907077118
6450.134119725741 0.06052789880506262
6450.156332295738 0.06052824887149383
6450.178544865736 0.06052771371971173
6450.200757435733 0.06052574906014899
6450.2229700057305 0.060521905552269294
6450.245182575728 0.060516165395909004
6450.2673951457255 0.06050954801205203
6450.289607715723 0.06050406981631016
6450.31182028572 0.0605013730585296
6450.334032855718 0.06050124053825423
6450.356245425715 0.0605019417112142
6450.378457995713 0.06050190320773852
6450.40067056571 0.06050000027792168
6450.422883135708 0.06049380025582947
6450.445095705705 0.0604786187683743
6450.467308275703 0.060449736796586585
6450.4895208457 0.060406440553647765
6450.511733415698 0.0603549273443168
6450.533945985695 0.060307933134781055
6450.5561585556925 0.06028004312291824
6450.57837112569 0.06028056139054836
6450.600583695687 0.06030883502705844
6450.622796265685 0.06035498242909608
6450.645008835682 0.060404918540638425
6450.66722140568 0.06044700849400709
6450.689433975677 0.0604764818026395
6450.711646545675 0.06049442990738387
6450.733859115672 0.06050359028325584
6450.75607168567 0.060506183902280665
6450.778284255667 0.06050480294205871
6450.800496825665 0.06050286983865568
6450.822709395662 0.06050288845405171
6450.8449219656595 0.06050475266129593
6450.867134535657 0.060506286027394954
6450.889347105654 0.06050485816746081
6450.911559675652 0.06049802317681874
6450.933772245649 0.06048346776488834
6450.955984815647 0.06045993183408236
6450.978197385644 0.06042909476033515
6451.000409955642 0.0603963846771541
6451.022622525639 0.06036957212173772
6451.044835095637 0.06035611849213093
6451.067047665634 0.06036039798842942
6451.089260235632 0.06038136229507817
6451.111472805629 0.060411690051326274
6451.133685375627 0.0604405204715427
6451.155897945624 0.06046056293397608
6451.1781105156215 0.060472814630196756
6451.200323085619 0.06048155554518955
6451.222535655616 0.06048776649114411
6451.244748225614 0.06049037652302782
6451.266960795611 0.06048918950678528
6451.289173365609 0.06048445031104458
6451.311385935606 0.06047558619644154
6451.333598505604 0.06046036252149124
6451.355811075601 0.06043283865492068
6451.378023645599 0.06037415670592183
6451.400236215596 0.060224331056500546
6451.422448785594 0.05984390730145408
6451.444661355591 0.05900307573425022
6451.4668739255885 0.05744617311087435
6451.489086495586 0.055044600000201685
6451.511299065583 0.05195812121519433
6451.533511635581 0.04869210509174094
6451.555724205578 0.04594830698760978
6451.577936775576 0.04434258188758633
6451.600149345573 0.04422686146296398
6451.622361915571 0.04563241406144973
6451.644574485568 0.04825003078607658
6451.666787055566 0.051481991841655694
6451.688999625563 0.054620625998861826
6451.711212195561 0.05711962181080663
6451.733424765558 0.058777019736282125
6451.755637335556 0.05969564890610149
6451.777849905553 0.06011148306433567
6451.8000624755505 0.06024862698621028
6451.822275045548 0.06025908981440869
6451.844487615545 0.06022424820644664
6451.866700185543 0.060175263601808915
6451.88891275554 0.060108538799181994
6451.911125325538 0.05999767793345248
6451.933337895535 0.05981059139433165
6451.955550465533 0.05953627527236697
6451.97776303553 0.0592105215912125
6451.999975605528 0.05891589556914873
6452.022188175525 0.05874794515533584
6452.044400745523 0.05876869472619173
6452.06661331552 0.05897447627633939
6452.0888258855175 0.059296991642296765
6452.111038455515 0.05964091371339972
6452.133251025512 0.05993208221188246
6452.15546359551 0.06014071571380619
6452.177676165507 0.0602731422513193
6452.199888735505 0.06035141169575689
6452.222101305502 0.060396842661965836
6452.2443138755 0.060422567116648215
6452.266526445497 0.0604343669662298
6452.288739015495 0.060435256253179796
6452.310951585492 0.06042900638731885
6452.33316415549 0.060420812644622526
6452.355376725487 0.06041551270072295
6452.3775892954845 0.06041518153872025
6452.399801865482 0.06041874734769996
6452.4220144354795 0.06042417121594505
6452.444227005477 0.06043050261256881
6452.466439575474 0.06043762636282015
6452.488652145472 0.06044490460476995
6452.510864715469 0.06045092529475619
6452.533077285467 0.06045438126932659
6452.555289855464 0.06045464301007814
6452.577502425462 0.06045160090746835
6452.599714995459 0.06044559298360811
6452.621927565457 0.060437778718033276
6452.644140135454 0.060430222139180576
6452.666352705452 0.0604251856128759
6452.688565275449 0.06042420983228666
6452.7107778454465 0.06042707680655561
6452.732990415444 0.060430207020569726
6452.755202985441 0.060426684582791344
6452.777415555439 0.06041047663740338
6452.799628125436 0.060381427333437834
6452.821840695434 0.060345944152300414
6452.844053265431 0.060313921462907566
6452.866265835429 0.06029486243203037
6452.888478405426 0.060294501068062105
6452.910690975424 0.06031239752176454
6452.932903545421 0.0603414630031538
6452.955116115419 0.06037074550698993
6452.977328685416 0.06039051841454121
6452.9995412554135 0.06039567035806072
6453.021753825411 0.06038541111379895
6453.0439663954085 0.06036164823052972
6453.066178965406 0.06032790112273101
6453.088391535403 0.0602863417213221
6453.110604105401 0.06022965534740338
6453.132816675398 0.06013058223674186
6453.155029245396 0.05993803619709512
6453.177241815393 0.05958733876999269
6453.199454385391 0.059030182177201906
6453.221666955388 0.05827934013439744
6453.243879525386 0.05743788676075374
6453.266092095383 0.056683697591943756
6453.288304665381 0.056214360155044114
6453.310517235378 0.0561707017226682
6453.3327298053755 0.05657321499184003
6453.354942375373 0.05730047693297829
6453.37715494537 0.05815992063433971
6453.399367515368 0.05896228046466355
6453.421580085365 0.0595846323701904
6453.443792655363 0.059996208113292135
6453.46600522536 0.06023359373985255
6453.488217795358 0.06035437876287544
6453.510430365355 0.060407382264509084
6453.532642935353 0.06042572165822965
6453.55485550535 0.06042951156177921
6453.577068075348 0.06042908993940293
6453.599280645345 0.06042806160542031
6453.6214932153425 0.060426965196445914
6453.64370578534 0.060425987384844684
6453.665918355337 0.06042542792442715
6453.688130925335 0.06042507532466747
6453.710343495332 0.060424127059547535
6453.73255606533 0.060421798769393825
6453.754768635327 0.06041794130953527
6453.776981205325 0.06041333321527151
6453.799193775322 0.060409630967865675
6453.82140634532 0.06040882056880205
6453.843618915317 0.06041177544870168
6453.865831485315 0.060416091549481264
6453.888044055312 0.060414956886501815
6453.91025662531 0.06039870064697309
6453.932469195307 0.06035773685741166
6453.9546817653045 0.06028444078337674
6453.976894335302 0.060174599243868816
6453.999106905299 0.06003155273241606
6454.021319475297 0.05987229173495471
6454.043532045294 0.05972820858567088
6454.065744615292 0.05963558644729375
6454.087957185289 0.05962083014664275
6454.110169755287 0.059688863917789665
6454.132382325284 0.05982017312934258
6454.154594895282 0.05997905846640816
6454.176807465279 0.06012895688157347
6454.199020035277 0.060244739444062875
6454.221232605274 0.06031631418826033
6454.2434451752715 0.06034555188810735
6454.265657745269 0.06034076086627634
6454.287870315266 0.06031262973322177
6454.310082885264 0.06027365711396672
6454.332295455261 0.06023830024647178
6454.354508025259 0.0602191325928073
6454.376720595256 0.060220287286763145
6454.398933165254 0.06023566117002084
6454.421145735251 0.06025490185687654
6454.443358305249 0.060270952813691145
6454.465570875246 0.06028261069363575
6454.487783445244 0.06029233392014207
6454.509996015241 0.06030274529233791
6454.532208585239 0.06031416867630964
6454.554421155236 0.06032439352388403
6454.5766337252335 0.06033084724379747
6454.598846295231 0.06033399630569777
6454.621058865228 0.06033885087822115
6454.643271435226 0.060350203005162785
6454.665484005223 0.060364386254458835
6454.687696575221 0.06037186158985925
6454.709909145218 0.06037224210867453
6454.732121715216 0.0603760584017441
6454.754334285213 0.060387093404049144
6454.776546855211 0.060397272065819935
6454.798759425208 0.06040026544915538
6454.820971995206 0.06039735785255741
6454.843184565203 0.06039151475378999
6454.8653971352005 0.06038392411512282
6454.887609705198 0.06037574838204889
6454.909822275195 0.06036926955576848
6454.932034845193 0.06036670454624952
6454.95424741519 0.060369059013222745
6454.976459985188 0.0603761210308945
6454.998672555185 0.06038651237091229
6455.020885125183 0.0603972745983608
6455.04309769518 0.060404351410954536
6455.065310265178 0.06040499336523123
6455.087522835175 0.060399994691943584
6455.109735405173 0.06039264307033587
6455.13194797517 0.06038522394154183
6455.1541605451675 0.06037688954556654
6455.176373115165 0.06036378036511628
6455.1985856851625 0.06033866695584316
6455.22079825516 0.060288943895847
6455.243010825157 0.060196264262105566
6455.265223395155 0.060041558827502256
6455.287435965152 0.05981500828480835
6455.30964853515 0.05952796122854855
6455.331861105147 0.05922115826519988
6455.354073675145 0.058959565266593794
6455.376286245142 0.05880874454394769
6455.39849881514 0.05881019610668363
6455.420711385137 0.058962899127048454
6455.442923955135 0.05922196523952201
6455.465136525132 0.05952041227604732
6455.4873490951295 0.059798619432626716
6455.509561665127 0.06002117646947375
6455.531774235124 0.060178046582327525
6455.553986805122 0.06027660115213963
6455.576199375119 0.06033131686620942
6455.598411945117 0.060356646000151774
6455.620624515114 0.06036412459321945
6455.642837085112 0.060362035472999884
6455.665049655109 0.06035624933321712
6455.687262225107 0.06035117951184323
6455.709474795104 0.06035002567133309
6455.731687365102 0.06035425007450342
6455.753899935099 0.06036275671445427
6455.7761125050965 0.060371709529337826
6455.798325075094 0.0603763320402065
6455.8205376450915 0.06037434727935131
6455.842750215089 0.060367813512904975
6455.864962785086 0.06036118075339514
6455.887175355084 0.06035787177880423
6455.909387925081 0.06035873298290146
6455.931600495079 0.06036259428978317
6455.953813065076 0.06036724654205168
6455.976025635074 0.0603697786137795
6455.998238205071 0.060366068884892
6456.020450775069 0.060349474526046644
6456.042663345066 0.06030897225535287
6456.064875915064 0.06022784822435769
6456.087088485061 0.06008585349733716
6456.1093010550585 0.0598673846969301
6456.131513625056 0.059573071385160964
6456.153726195053 0.059228376030970184
6456.175938765051 0.05888441487216419
6456.198151335048 0.058608136980397976
6456.220363905046 0.05846253195732745
6456.242576475043 0.05848405837793675
6456.264789045041 0.058667260287874896
6456.287001615038 0.05896554170285295
6456.309214185036 0.059310101201690335
6456.331426755033 0.05963543913644276
6456.353639325031 0.059896364241736104
6456.375851895028 0.06007266057123013
6456.3980644650255 0.060165390800901185
6456.420277035023 0.06018930169830857
6456.4424896050205 0.06016622661464703
6456.464702175018 0.06012207859940975
6456.486914745015 0.06008394001842299
6456.509127315013 0.06007271699364719
6456.53133988501 0.060094583450262806
6456.553552455008 0.06013988653836939
6456.575765025005 0.060190811655363156
6456.597977595003 0.060229175258420246
6456.620190165 0.06023799478750642
6456.642402734998 0.06019917274514208
6456.664615304995 0.060093156971771214
6456.686827874993 0.05990603697574353
6456.70904044499 0.0596458948945672
6456.7312530149875 0.059357731631326224
6456.753465584985 0.0591170705454414
6456.775678154982 0.05899841593886885
6456.79789072498 0.059039094004174716
6456.820103294977 0.05921970524982168
6456.842315864975 0.059472582427525726
6456.864528434972 0.05971898826792884
6456.88674100497 0.05990946577386557
6456.908953574967 0.06003346968698461
6456.931166144965 0.060102728139050154
6456.953378714962 0.060138301406988094
6456.97559128496 0.06016429897550044
6456.997803854957 0.06019493070040871
6457.0200164249545 0.06022790948737069
6457.042228994952 0.06025573090306823
6457.064441564949 0.06027600046890771
6457.086654134947 0.06028975011563659
6457.108866704944 0.06029744626779488
6457.131079274942 0.06029841750482389
6457.153291844939 0.06029141246339691
6457.175504414937 0.060271620044866414
6457.197716984934 0.06021847347429412
6457.219929554932 0.06008157234423856
6457.242142124929 0.05977721340635664
6457.264354694927 0.05920119852447281
6457.286567264924 0.05827706726020419
6457.308779834922 0.05704538654711157
6457.330992404919 0.05571459421499866
6457.3532049749165 0.05461182892314503
6457.375417544914 0.05405705883954722
6457.397630114911 0.05422067962551417
6457.419842684909 0.05504298450694551
6457.442055254906 0.05625738859262299
6457.464267824904 0.057506400734118106
6457.486480394901 0.05848279683249663
6457.508692964899 0.05902259521403024
6457.530905534896 0.059117349469912976
6457.553118104894 0.05886688636321355
6457.575330674891 0.058427640081974284
6457.597543244889 0.057973067061326565
6457.619755814886 0.057640267927139444
6457.6419683848835 0.05747904336155891
6457.664180954881 0.05744655988191389
6457.686393524878 0.057455161458459525
6457.708606094876 0.05744199419899559
6457.730818664873 0.05741405720468303
6457.753031234871 0.057438522220518616
6457.775243804868 0.05758989958201883
6457.797456374866 0.05789615912652244
6457.819668944863 0.05831835650915294
6457.841881514861 0.058768471425195604
6457.864094084858 0.05914269707651054
6457.886306654856 0.05935659892354867
6457.908519224853 0.05938249830145239
6457.9307317948505 0.05922732680679352
6457.952944364848 0.058761614594920936
6457.9751569348455 0.057524787402698944
6457.997369504843 0.054859347490430914
6458.01958207484 0.05043599497925345
6458.041794644838 0.04466488717117953
6458.064007214835 0.0385493450224885
6458.086219784833 0.033164941509519555
6458.10843235483 0.029207885741041616
6458.130644924828 0.026826314435528846
6458.152857494825 0.025746779790910595
6458.175070064823 0.025601319517201862
6458.19728263482 0.026271868833661328
6458.219495204818 0.02805565908051415
6458.241707774815 0.03146606187604374
6458.2639203448125 0.03667019883385039
6458.28613291481 0.043029389577863474
6458.308345484807 0.04929295442637975
6458.330558054805 0.05430529929637004
6458.352770624802 0.057551982248828404
6458.3749831948 0.05920049665770094
6458.397195764797 0.059802452819380285
6458.419408334795 0.0599225732497869
6458.441620904792 0.05989506164419025
6458.46383347479 0.05980723956313914
6458.486046044787 0.059619995317814846
6458.508258614785 0.05926174414151919
6458.530471184782 0.05865700116509548
6458.5526837547795 0.05775431564725429
6458.574896324777 0.05658216294010866
6458.5971088947745 0.05528747523990616
6458.619321464772 0.05411393044895337
6458.641534034769 0.053329377917755875
6458.663746604767 0.05313353315849687
6458.685959174764 0.05358147193092385
6458.708171744762 0.05456125313993175
6458.730384314759 0.05583495325213524
6458.752596884757 0.05712489034123619
6458.774809454754 0.05821343375631706
6458.797022024752 0.05900337837771055
6458.819234594749 0.05950727630267919
6458.841447164747 0.059796068243723244
6458.863659734744 0.05995026894314896
6458.8858723047415 0.06003014865245154
6458.908084874739 0.06006749995727779
6458.930297444736 0.06007275316253957
6458.952510014734 0.060045288789582686
6458.974722584731 0.05998127879442292
6458.996935154729 0.0598806105373599
6459.019147724726 0.05975351473319534
6459.041360294724 0.05962169915887809
6459.063572864721 0.05950912716655919
6459.085785434719 0.05943038328878921
6459.107998004716 0.059390153164914576
6459.130210574714 0.059392158958469644
6459.152423144711 0.059442546076396874
6459.1746357147085 0.059542741859430266
6459.196848284706 0.0596825814827084
6459.2190608547035 0.0598404723786088
6459.241273424701 0.05999087895019058
6459.263485994698 0.06011223702440633
6459.285698564696 0.060195367221298895
6459.307911134693 0.060244904785844884
6459.330123704691 0.06027051733484604
6459.352336274688 0.06027898465505462
6459.374548844686 0.060274521039919905
6459.396761414683 0.060261781428377036
6459.418973984681 0.06024608523001281
6459.441186554678 0.06023206410164374
6459.463399124676 0.06022315586445172
6459.485611694673 0.06022162214073201
6459.5078242646705 0.060227820592825866
6459.530036834668 0.06023934001971327
6459.552249404665 0.06025190961777275
6459.574461974663 0.06026190485627047
6459.59667454466 0.060267784267099646
6459.618887114658 0.06026960634917476
6459.641099684655 0.060268664247202085
6459.663312254653 0.06026688685762027
6459.68552482465 0.06026491760059417
6459.707737394648 0.06026316166935805
6459.729949964645 0.060263716695348996
6459.752162534643 0.06026694479810442
6459.77437510464 0.06026991619518863
6459.7965876746375 0.06027050203638872
6459.818800244635 0.060269142612632186
6459.841012814632 0.060266622757018225
6459.86322538463 0.06026290945051559
6459.885437954627 0.060258132275908496
6459.907650524625 0.06025328540422508
6459.929863094622 0.060249761688871674
6459.95207566462 0.060248612623675986
6459.974288234617 0.060250105482132416
6459.996500804615 0.060253389806578975
6460.018713374612 0.060256347964965394
6460.04092594461 0.060256491527300705
6460.063138514607 0.06025317875477008
6460.085351084605 0.06024908809690971
6460.107563654602 0.06024845888238225
6460.1297762245995 0.06025336855960929
6460.151988794597 0.06026216253072247
6460.174201364594 0.060271362371536984
6460.196413934592 0.060278310769640624
6460.218626504589 0.060282131761656324
6460.240839074587 0.060283262569086726
6460.263051644584 0.060282698939525814
6460.285264214582 0.060281408958657814
6460.307476784579 0.06027992275398022
6460.329689354577 0.06027822703537025
6460.351901924574 0.0602761892980948
6460.374114494572 0.060274185569788176
6460.396327064569 0.06027291989615035
6460.4185396345665 0.060272221738020465
6460.440752204564 0.060270525440079104
6460.462964774561 0.06026651696411433
6460.485177344559 0.06026126375538702
6460.507389914556 0.060257742523565694
6460.529602484554 0.06025803403332942
6460.551815054551 0.06026164900475678
6460.574027624549 0.06026655670600346
6460.596240194546 0.060270994044530415
6460.618452764544 0.06027415152039264
6460.640665334541 0.060275909816441896
6460.662877904539 0.06027647038181385
6460.685090474536 0.06027612340480663
6460.707303044534 0.0602750385049029
6460.729515614531 0.060273131260917004
6460.7517281845285 0.06027018228361577
6460.773940754526 0.060265784032893066
6460.796153324523 0.06025786197030707
6460.818365894521 0.06023974520431523
6460.840578464518 0.06019919607382882
6460.862791034516 0.06012220391775495
6460.885003604513 0.059996229058462934
6460.907216174511 0.05980398470856121
6460.929428744508 0.05951147250758313
6460.951641314506 0.05906798890873635
6460.973853884503 0.05842944917383105
6460.996066454501 0.05760228377627005
6461.018279024498 0.05669242793784486
6461.0404915944955 0.055912202308516304
6461.062704164493 0.05550492407795697
6461.08491673449 0.055602289783148795
6461.107129304488 0.05617112568081824
6461.129341874485 0.057033366397724924
6461.151554444483 0.057950815034293494
6461.17376701448 0.0587356154451395
6461.195979584478 0.059312637796892505
6461.218192154475 0.059697314187731304
6461.240404724473 0.059938939464956535
6461.26261729447 0.06008452063076413
6461.284829864468 0.06016851908145254
6461.307042434465 0.060213946950330624
6461.3292550044625 0.0602359348215583
6461.35146757446 0.060244602548833084
6461.3736801444575 0.06024667436157205
6461.395892714455 0.06024631318151029
6461.418105284452 0.060245666461387584
6461.44031785445 0.06024539591555966
6461.462530424447 0.06024526188067065
6461.484742994445 0.060244504041637614
6461.506955564442 0.06024175335301623
6461.52916813444 0.06023493988500662
6461.551380704437 0.060222104597419196
6461.573593274435 0.06020284893624907
6461.595805844432 0.060178617751532396
6461.61801841443 0.060150803429565865
6461.640230984427 0.060117865883021475
6461.6624435544245 0.06007345617122807
6461.684656124422 0.06000757816804111
6461.706868694419 0.059912271433713755
6461.729081264417 0.05978987117658233
6461.751293834414 0.05965869195036889
6461.773506404412 0.05955115748676016
6461.795718974409 0.05950063470455117
6461.817931544407 0.05952051648823199
6461.840144114404 0.05959249280484657
6461.862356684402 0.05967792229159743
6461.884569254399 0.059742596348288046
6461.906781824397 0.05977395303980624
6461.928994394394 0.059782001814301565
6461.9512069643915 0.05978736835644028
6461.973419534389 0.05980463088630608
